Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
125,CA-2019-000967,2022-04-17,2022-04-23,Standard Class,CU-00215,Customer_215,Consumer,United States,Portland,Nevada,77610,West,PRD-STO-2406,Office Supplies,Storage,Fellowes Bankers,324.68,2,0.3,29.06
126,CA-2022-001872,2019-09-20,2019-09-24,Standard Class,CU-00708,Customer_708,Home Office,United States,Boston,Massachusetts,85695,East,PRD-STO-6567,Office Supplies,Storage,Fellowes Bankers,360.82,1,0.3,33.42
127,CA-2020-000258,2019-11-11,2019-11-18,Second Class,CU-00463,Customer_463,Consumer,United States,Baltimore,New York,28236,East,PRD-PHO-4345,Technology,Phones,Motorola Smart,1117.84,6,0.1,140.43
128,CA-2019-000520,2019-03-07,2019-03-13,Standard Class,CU-00676,Customer_676,Consumer,United States,Los Angeles,Idaho,33283,West,PRD-APP-4260,Office Supplies,Appliances,Holmes Fan,1155.89,1,0.0,106.78
129,CA-2020-001702,2020-10-31,2020-11-06,Standard Class,CU-00212,Customer_212,Consumer,United States,New Orleans,Texas,32521,South,PRD-BIN-3115,Office Supplies,Binders,Avery Heavy Duty,1156.15,2,0.0,191.34
130,CA-2020-001738,2022-03-23,2022-03-30,First Class,CU-00620,Customer_620,Consumer,United States,Kansas City,Michigan,89129,Central,PRD-SUP-5512,Office Supplies,Supplies,ACCO Binder,1070.43,1,0.1,25.58
131,CA-2022-001830,2019-03-22,2019-03-27,Second Class,CU-00633,Customer_633,Corporate,United States,Kansas City,Iowa,85514,Central,PRD-TAB-5873,Furniture,Tables,KI Adjustable,4862.04,2,0.1,-196.36
132,CA-2022-001546,2022-12-01,2022-12-08,Standard Class,CU-00506,Customer_506,Consumer,United States,Las Vegas,Washington,61583,West,PRD-CHA-9810,Furniture,Chairs,Staples Hyken,2162.14,1,0.2,161.58
133,CA-2021-001029,2021-10-30,2021-11-05,Second Class,CU-00692,Customer_692,Corporate,United States,Boston,Pennsylvania,23791,East,PRD-STO-5141,Office Supplies,Storage,Eldon Stackables,61.21,1,0.0,5.3
134,CA-2022-000778,2019-01-22,2019-01-26,Standard Class,CU-00449,Customer_449,Consumer,United States,Minneapolis,Wisconsin,14951,Central,PRD-BIN-8606,Office Supplies,Binders,Cardinal Premier,160.81,2,0.1,17.67
135,CA-2020-001489,2019-07-25,2019-07-28,Standard Class,CU-00732,Customer_732,Home Office,United States,San Francisco,California,89559,West,PRD-TAB-2271,Furniture,Tables,Chromcraft T,97.59,3,0.1,-3.94
136,CA-2019-001687,2021-12-06,2021-12-11,First Class,CU-00207,Customer_207,Corporate,United States,Portland,California,93203,West,PRD-ART-6051,Office Supplies,Art,Dixon Ticonderoga,1442.12,2,0.0,200.41
137,CA-2022-000647,2021-05-13,2021-05-15,Standard Class,CU-00046,Customer_46,Consumer,United States,San Francisco,Washington,12102,West,PRD-CHA-4613,Furniture,Chairs,Global Ergonomic,1598.22,6,0.2,163.17
138,CA-2020-001710,2020-01-24,2020-01-29,Standard Class,CU-00013,Customer_13,Consumer,United States,Atlanta,South Carolina,92154,South,PRD-PHO-2979,Technology,Phones,Motorola Smart,309.83,1,0.0,47.38
139,CA-2022-000627,2019-05-18,2019-05-24,Standard Class,CU-00098,Customer_98,Consumer,United States,Boston,Connecticut,15759,East,PRD-STO-9784,Office Supplies,Storage,Storex Drawers,3986.24,4,0.1,271.44
140,CA-2020-000374,2022-07-25,2022-07-31,Standard Class,CU-00760,Customer_760,Home Office,United States,Minneapolis,Indiana,32980,Central,PRD-STO-6490,Office Supplies,Storage,Storex Drawers,985.71,1,0.1,79.38
141,CA-2021-000635,2019-09-12,2019-09-16,Standard Class,CU-00658,Customer_658,Corporate,United States,Philadelphia,New York,90786,East,PRD-ENV-1981,Office Supplies,Envelopes,Poly String-Tie,602.48,1,0.0,94.79
142,CA-2022-001886,2020-10-12,2020-10-17,Standard Class,CU-00211,Customer_211,Home Office,United States,Detroit,Michigan,46454,Central,PRD-SUP-5726,Office Supplies,Supplies,ACCO Binder,899.14,4,0.2,16.29
143,CA-2020-000487,2020-10-20,2020-10-23,Standard Class,CU-00129,Customer_129,Home Office,United States,San Francisco,Utah,78350,West,PRD-ART-2146,Office Supplies,Art,Dixon Ticonderoga,210.34,6,0.5,39.85
144,CA-2019-001821,2021-05-22,2021-05-27,First Class,CU-00279,Customer_279,Corporate,United States,San Francisco,Idaho,20245,West,PRD-CHA-7947,Furniture,Chairs,Hon 5700,470.04,1,0.1,45.75
145,CA-2022-001220,2021-08-22,2021-08-26,Standard Class,CU-00308,Customer_308,Consumer,United States,Miami,Mississippi,31989,South,PRD-PAP-8897,Office Supplies,Paper,Xerox 4200,323.85,1,0.3,74.83
146,CA-2022-001225,2020-09-18,2020-09-22,First Class,CU-00014,Customer_14,Consumer,United States,Seattle,Utah,70771,West,PRD-STO-6459,Office Supplies,Storage,Storex Drawers,567.36,1,0.0,36.94
147,CA-2021-000973,2021-03-19,2021-03-26,Standard Class,CU-00580,Customer_580,Corporate,United States,Miami,Mississippi,64502,South,PRD-STO-2167,Office Supplies,Storage,Fellowes Bankers,65.14,2,0.4,4.85
148,CA-2022-000790,2022-07-24,2022-07-29,Standard Class,CU-00693,Customer_693,Corporate,United States,Atlanta,South Carolina,74044,South,PRD-PAP-5043,Office Supplies,Paper,Georgia-Pacific,34.39,1,0.3,7.42
149,CA-2019-000114,2019-10-29,2019-11-02,Same Day,CU-00601,Customer_601,Corporate,United States,Seattle,Montana,99268,West,PRD-BIN-2912,Office Supplies,Binders,Avery Heavy Duty,1862.69,4,0.4,227.28
150,CA-2021-001108,2020-06-01,2020-06-06,Second Class,CU-00112,Customer_112,Consumer,United States,Portland,Oregon,65950,West,PRD-SUP-6045,Office Supplies,Supplies,ACCO Binder,1628.89,3,0.4,39.8
151,CA-2022-001333,2021-03-26,2021-03-31,Standard Class,CU-00442,Customer_442,Corporate,United States,Dallas,Tennessee,37462,South,PRD-CHA-1025,Furniture,Chairs,La-Z-Boy,1634.44,1,0.1,128.42
152,CA-2019-001282,2021-10-26,2021-11-02,Standard Class,CU-00419,Customer_419,Consumer,United States,San Francisco,Montana,33853,West,PRD-ENV-4292,Office Supplies,Envelopes,Kraft Clasp,158.07,1,0.3,22.99
153,CA-2021-000833,2019-06-25,2019-06-29,Second Class,CU-00008,Customer_8,Home Office,United States,Philadelphia,Pennsylvania,48420,East,PRD-FUR-4846,Furniture,Furnishings,Eldon Desk,2237.91,2,0.0,309.12
154,CA-2022-000726,2019-01-15,2019-01-19,Same Day,CU-00352,Customer_352,Corporate,United States,New York,Virginia,78463,East,PRD-FAS-8753,Office Supplies,Fasteners,OIC Binder,2913.64,4,0.0,614.0
155,CA-2019-001669,2019-04-28,2019-05-05,First Class,CU-00126,Customer_126,Corporate,United States,Miami,Mississippi,90059,South,PRD-ACC-8486,Technology,Accessories,Logitech M325,5242.4,5,0.4,600.07
156,CA-2020-000184,2022-11-06,2022-11-11,First Class,CU-00369,Customer_369,Consumer,United States,Seattle,Montana,91048,West,PRD-PAP-1051,Office Supplies,Paper,Xerox 4200,5632.04,7,0.3,799.73
157,CA-2022-000112,2021-09-19,2021-09-23,First Class,CU-00717,Customer_717,Home Office,United States,Miami,Louisiana,89529,South,PRD-ART-8010,Office Supplies,Art,Sanford Pens,5086.09,5,0.1,835.39
158,CA-2020-000114,2021-12-01,2021-12-07,First Class,CU-00173,Customer_173,Corporate,United States,New Orleans,Louisiana,28764,South,PRD-ACC-9158,Technology,Accessories,Belkin Mouse Pad,4207.3,4,0.1,824.54
159,CA-2019-000157,2020-03-09,2020-03-12,Standard Class,CU-00288,Customer_288,Home Office,United States,St. Louis,Missouri,41897,Central,PRD-ACC-8125,Technology,Accessories,Logitech M325,1146.09,7,0.0,170.56
160,CA-2020-000726,2022-07-21,2022-07-26,Second Class,CU-00658,Customer_658,Consumer,United States,Chicago,Michigan,80063,Central,PRD-FUR-2059,Furniture,Furnishings,Deflect-O Panel,2734.94,3,0.2,304.89
161,CA-2022-001153,2019-08-25,2019-08-29,Standard Class,CU-00319,Customer_319,Home Office,United States,Minneapolis,Missouri,43959,Central,PRD-FUR-2902,Furniture,Furnishings,Deflect-O Panel,846.13,3,0.0,115.97
162,CA-2019-000225,2022-10-23,2022-10-30,Standard Class,CU-00225,Customer_225,Corporate,United States,Kansas City,Indiana,57844,Central,PRD-CHA-7476,Furniture,Chairs,Global Ergonomic,1267.8,1,0.3,100.19
163,CA-2022-000450,2020-10-17,2020-10-21,Standard Class,CU-00342,Customer_342,Consumer,United States,Dallas,Texas,88496,South,PRD-ACC-8836,Technology,Accessories,Verbatim DVD,886.33,3,0.5,104.27
164,CA-2022-001190,2021-03-13,2021-03-17,Standard Class,CU-00074,Customer_74,Corporate,United States,Los Angeles,Oregon,73898,West,PRD-COP-9977,Technology,Copiers,HP LaserJet,2745.52,2,0.0,641.64
165,CA-2019-001503,2019-09-26,2019-09-30,Standard Class,CU-00215,Customer_215,Consumer,United States,Las Vegas,Utah,22755,West,PRD-ACC-8496,Technology,Accessories,Verbatim DVD,4894.57,3,0.1,969.78
166,CA-2021-001747,2019-10-30,2019-11-03,Standard Class,CU-00347,Customer_347,Corporate,United States,Boston,Pennsylvania,98908,East,PRD-COP-2573,Technology,Copiers,HP LaserJet,4425.52,2,0.0,1116.63
167,CA-2021-000049,2020-05-08,2020-05-12,Standard Class,CU-00377,Customer_377,Home Office,United States,Minneapolis,Illinois,25571,Central,PRD-CHA-2468,Furniture,Chairs,La-Z-Boy,9851.63,4,0.0,968.14
168,CA-2020-000654,2019-02-17,2019-02-22,Standard Class,CU-00586,Customer_586,Consumer,United States,Washington DC,New Hampshire,39482,East,PRD-PHO-2549,Technology,Phones,Cisco SPA303,1941.72,4,0.2,261.02
169,CA-2022-001874,2022-02-12,2022-02-18,Same Day,CU-00213,Customer_213,Consumer,United States,Portland,California,61615,West,PRD-PHO-9501,Technology,Phones,Samsung Galaxy,7383.2,4,0.2,1190.87
170,CA-2022-000176,2022-02-10,2022-02-14,Standard Class,CU-00128,Customer_128,Home Office,United States,Las Vegas,Oregon,10697,West,PRD-BOO-4378,Furniture,Bookcases,Sauder Barrister,393.32,3,0.3,17.72
171,CA-2019-000458,2020-09-07,2020-09-09,Standard Class,CU-00552,Customer_552,Consumer,United States,Portland,California,42550,West,PRD-MAC-3291,Technology,Machines,Sharp Calculat,3521.92,3,0.5,160.47
172,CA-2019-000683,2019-10-18,2019-10-22,First Class,CU-00666,Customer_666,Corporate,United States,Philadelphia,New York,34651,East,PRD-COP-6882,Technology,Copiers,Canon imageCLASS,2016.9,1,0.1,431.82
173,CA-2020-000072,2022-01-02,2022-01-06,Standard Class,CU-00158,Customer_158,Consumer,United States,Boston,New Jersey,28775,East,PRD-FAS-7097,Office Supplies,Fasteners,Advantus Alligator,2106.39,3,0.1,319.54
174,CA-2019-000042,2020-07-07,2020-07-10,Standard Class,CU-00232,Customer_232,Corporate,United States,Chicago,Missouri,20161,Central,PRD-TAB-6396,Furniture,Tables,Bretford CR4500,2379.03,3,0.0,-145.28
175,CA-2022-001368,2019-12-26,2019-12-31,Standard Class,CU-00050,Customer_50,Consumer,United States,Portland,Washington,26187,West,PRD-PHO-9666,Technology,Phones,Samsung Galaxy,3042.94,2,0.0,323.53
176,CA-2021-000064,2021-12-24,2021-12-29,Second Class,CU-00582,Customer_582,Home Office,United States,Minneapolis,Indiana,98842,Central,PRD-PHO-3090,Technology,Phones,Motorola Smart,2170.75,1,0.2,238.75
177,CA-2019-001460,2020-01-10,2020-01-14,Standard Class,CU-00235,Customer_235,Consumer,United States,Dallas,Mississippi,70003,South,PRD-STO-5519,Office Supplies,Storage,Fellowes Bankers,3017.03,6,0.2,302.74
178,CA-2020-000675,2022-07-23,2022-07-26,Same Day,CU-00011,Customer_11,Home Office,United States,Miami,Alabama,21814,South,PRD-ART-1940,Office Supplies,Art,Faber-Castell Pencils,209.24,1,0.4,37.19
179,CA-2022-000742,2022-11-04,2022-11-11,Standard Class,CU-00768,Customer_768,Consumer,United States,Portland,Montana,77503,West,PRD-ACC-1227,Technology,Accessories,Kensington Lock,8832.8,3,0.2,1585.04
180,CA-2020-001666,2022-10-13,2022-10-20,Standard Class,CU-00508,Customer_508,Home Office,United States,Baltimore,Maine,32089,East,PRD-ENV-2230,Office Supplies,Envelopes,Kraft Clasp,333.83,2,0.0,41.46
181,CA-2019-000753,2019-08-30,2019-09-03,Standard Class,CU-00659,Customer_659,Consumer,United States,Boston,Virginia,80663,East,PRD-FAS-1036,Office Supplies,Fasteners,Advantus Alligator,2058.18,3,0.0,345.26
182,CA-2022-001636,2020-12-29,2020-12-31,Standard Class,CU-00104,Customer_104,Home Office,United States,St. Louis,Iowa,17536,Central,PRD-FAS-2755,Office Supplies,Fasteners,Staples Pushpin,1069.11,1,0.0,185.4
183,CA-2022-001119,2019-01-15,2019-01-18,Standard Class,CU-00276,Customer_276,Consumer,United States,Portland,Washington,73886,West,PRD-ENV-7477,Office Supplies,Envelopes,Universal Peel-Seal,530.98,2,0.4,92.24
184,CA-2022-001277,2021-06-07,2021-06-09,Standard Class,CU-00683,Customer_683,Consumer,United States,Minneapolis,Michigan,56365,Central,PRD-COP-4105,Technology,Copiers,HP LaserJet,427.18,1,0.0,76.78
185,CA-2019-000272,2022-01-31,2022-02-04,First Class,CU-00113,Customer_113,Consumer,United States,Houston,Mississippi,74103,South,PRD-BIN-7551,Office Supplies,Binders,Cardinal Premier,1552.44,2,0.3,188.36
186,CA-2019-000791,2019-01-28,2019-02-03,Second Class,CU-00157,Customer_157,Corporate,United States,San Francisco,Colorado,75536,West,PRD-FUR-1131,Furniture,Furnishings,DAX Frame,1025.43,2,0.3,104.43
187,CA-2021-001891,2022-09-26,2022-10-02,Standard Class,CU-00040,Customer_40,Consumer,United States,Houston,Tennessee,42421,South,PRD-BOO-4091,Furniture,Bookcases,Sauder Barrister,11684.39,7,0.0,546.39
188,CA-2020-000323,2020-02-13,2020-02-16,Standard Class,CU-00113,Customer_113,Consumer,United States,Portland,California,90801,West,PRD-TAB-4791,Furniture,Tables,KI Adjustable,608.43,1,0.1,-22.24
189,CA-2022-000181,2019-04-08,2019-04-11,Standard Class,CU-00373,Customer_373,Consumer,United States,Miami,Louisiana,51922,South,PRD-FUR-5674,Furniture,Furnishings,Deflect-O Panel,3013.9,2,0.0,458.96
190,CA-2022-001496,2021-01-08,2021-01-13,Second Class,CU-00134,Customer_134,Consumer,United States,Baltimore,Massachusetts,53412,East,PRD-SUP-4903,Office Supplies,Supplies,Dixon Pencil,775.08,3,0.0,19.1
191,CA-2020-001490,2022-12-14,2022-12-18,Second Class,CU-00564,Customer_564,Corporate,United States,Baltimore,Virginia,35287,East,PRD-FUR-8769,Furniture,Furnishings,Tensor Lamp,4349.15,7,0.0,425.36
192,CA-2021-000715,2019-08-29,2019-09-05,Standard Class,CU-00711,Customer_711,Home Office,United States,Atlanta,Arkansas,92557,South,PRD-TAB-3735,Furniture,Tables,Bretford CR4500,3602.29,3,0.0,-187.27
193,CA-2019-000862,2019-12-05,2019-12-09,Second Class,CU-00607,Customer_607,Corporate,United States,St. Louis,Kansas,19828,Central,PRD-SUP-7567,Office Supplies,Supplies,ACCO Binder,763.96,3,0.0,15.94
194,CA-2019-001857,2020-09-13,2020-09-19,First Class,CU-00285,Customer_285,Home Office,United States,St. Louis,Kansas,43925,Central,PRD-FUR-3803,Furniture,Furnishings,Eldon Desk,888.9,1,0.2,134.96
195,CA-2019-001352,2019-08-26,2019-08-28,Standard Class,CU-00627,Customer_627,Consumer,United States,Philadelphia,Virginia,80070,East,PRD-LAB-2363,Office Supplies,Labels,Xerox 1900,6370.27,6,0.0,894.58
196,CA-2022-001899,2019-12-28,2020-01-01,Standard Class,CU-00276,Customer_276,Home Office,United States,Boston,Virginia,46659,East,PRD-BOO-5216,Furniture,Bookcases,Altra Furniture,5860.99,5,0.3,292.72
197,CA-2022-001856,2021-06-07,2021-06-11,Second Class,CU-00185,Customer_185,Corporate,United States,Minneapolis,Iowa,40372,Central,PRD-ACC-3973,Technology,Accessories,Kensington Lock,3423.32,2,0.1,693.43
198,CA-2020-000197,2020-01-20,2020-01-23,Standard Class,CU-00387,Customer_387,Consumer,United States,San Francisco,Utah,89668,West,PRD-CHA-7594,Furniture,Chairs,La-Z-Boy,1116.5,1,0.3,106.71
199,CA-2021-001649,2019-06-21,2019-06-25,Standard Class,CU-00778,Customer_778,Consumer,United States,New York,Massachusetts,42550,East,PRD-ACC-2742,Technology,Accessories,Logitech M325,7142.74,2,0.0,895.46
200,CA-2021-001780,2019-11-13,2019-11-17,Standard Class,CU-00426,Customer_426,Consumer,United States,Seattle,Colorado,72771,West,PRD-FAS-1347,Office Supplies,Fasteners,Acco Brass Clips,522.22,4,0.0,99.91
201,CA-2021-001269,2019-10-29,2019-11-02,Standard Class,CU-00631,Customer_631,Home Office,United States,Philadelphia,New Jersey,60512,East,PRD-TAB-9057,Furniture,Tables,Bretford CR4500,96.32,1,0.5,-4.4
202,CA-2019-001801,2021-05-27,2021-06-01,Second Class,CU-00512,Customer_512,Consumer,United States,New York,Massachusetts,33339,East,PRD-PAP-5940,Office Supplies,Paper,Xerox 4200,630.2,3,0.4,108.73
203,CA-2021-000401,2019-10-28,2019-11-01,Standard Class,CU-00131,Customer_131,Home Office,United States,New York,Massachusetts,95964,East,PRD-STO-2854,Office Supplies,Storage,Storex Drawers,3455.48,3,0.0,208.51
204,CA-2020-001452,2022-11-21,2022-11-28,First Class,CU-00550,Customer_550,Consumer,United States,Miami,Mississippi,73083,South,PRD-LAB-5028,Office Supplies,Labels,Mead Tab,1193.06,2,0.1,213.8
205,CA-2019-000169,2020-04-26,2020-04-30,First Class,CU-00798,Customer_798,Consumer,United States,St. Louis,Missouri,21436,Central,PRD-BOO-8764,Furniture,Bookcases,Atlantic Oskar,8672.63,6,0.0,629.24
206,CA-2022-001451,2020-03-07,2020-03-13,Standard Class,CU-00679,Customer_679,Consumer,United States,Las Vegas,Utah,41784,West,PRD-CHA-3344,Furniture,Chairs,Global Ergonomic,231.46,2,0.0,23.35
207,CA-2022-001354,2019-10-17,2019-10-20,Standard Class,CU-00740,Customer_740,Consumer,United States,Los Angeles,Oregon,57873,West,PRD-TAB-3988,Furniture,Tables,Chromcraft T,451.41,2,0.4,-22.17
208,CA-2020-000257,2019-05-03,2019-05-09,First Class,CU-00265,Customer_265,Corporate,United States,Boston,Pennsylvania,30432,East,PRD-CHA-1178,Furniture,Chairs,Hon 5700,2683.94,2,0.1,272.19
209,CA-2020-001966,2019-07-08,2019-07-13,First Class,CU-00080,Customer_80,Consumer,United States,Portland,Oregon,45628,West,PRD-COP-7560,Technology,Copiers,Canon imageCLASS,1264.58,3,0.2,327.39
210,CA-2019-001388,2019-04-22,2019-04-28,Standard Class,CU-00246,Customer_246,Consumer,United States,Miami,Mississippi,31603,South,PRD-ENV-2776,Office Supplies,Envelopes,Staples Business,308.24,1,0.3,47.23
211,CA-2021-001970,2020-01-20,2020-01-25,Standard Class,CU-00496,Customer_496,Corporate,United States,Philadelphia,New York,50516,East,PRD-APP-5410,Office Supplies,Appliances,Holmes Fan,687.59,1,0.0,97.71
212,CA-2020-001480,2021-03-26,2021-03-31,Standard Class,CU-00794,Customer_794,Consumer,United States,Houston,Alabama,47015,South,PRD-TAB-3122,Furniture,Tables,KI Adjustable,575.65,3,0.2,-21.89
213,CA-2021-001571,2019-11-27,2019-11-30,Standard Class,CU-00514,Customer_514,Corporate,United States,Kansas City,Illinois,48026,Central,PRD-ART-4533,Office Supplies,Art,Faber-Castell Pencils,2205.92,4,0.3,263.59
214,CA-2022-000493,2020-08-18,2020-08-22,Standard Class,CU-00510,Customer_510,Corporate,United States,Miami,Florida,54436,South,PRD-PHO-7350,Technology,Phones,Samsung Galaxy,1804.94,1,0.5,262.83
215,CA-2022-000213,2019-07-12,2019-07-16,Same Day,CU-00265,Customer_265,Consumer,United States,New Orleans,Georgia,75393,South,PRD-FUR-2116,Furniture,Furnishings,Deflect-O Panel,600.15,1,0.0,83.77
216,CA-2020-000781,2021-09-26,2021-09-28,Standard Class,CU-00424,Customer_424,Home Office,United States,Minneapolis,Minnesota,84545,Central,PRD-PHO-3113,Technology,Phones,Motorola Smart,3789.47,2,0.0,397.94
217,CA-2022-000891,2022-12-04,2022-12-10,Standard Class,CU-00096,Customer_96,Consumer,United States,Baltimore,New York,42088,East,PRD-BOO-7157,Furniture,Bookcases,Atlantic Oskar,644.3,1,0.0,37.78
218,CA-2020-000265,2019-08-10,2019-08-17,Standard Class,CU-00488,Customer_488,Consumer,United States,Chicago,Minnesota,33628,Central,PRD-PHO-7578,Technology,Phones,Apple iPhone,2774.47,2,0.1,435.57
219,CA-2020-000415,2020-03-13,2020-03-17,Second Class,CU-00777,Customer_777,Consumer,United States,Portland,Oregon,93914,West,PRD-TAB-6922,Furniture,Tables,Bretford CR4500,7442.02,4,0.0,-265.59
220,CA-2020-000921,2020-07-14,2020-07-18,Standard Class,CU-00439,Customer_439,Consumer,United States,Los Angeles,Oregon,19077,West,PRD-TAB-9597,Furniture,Tables,Bevis Round,1642.43,1,0.0,-101.58
221,CA-2021-001875,2021-09-13,2021-09-17,Standard Class,CU-00612,Customer_612,Corporate,United States,San Francisco,Colorado,64932,West,PRD-BIN-6811,Office Supplies,Binders,Storex DuraTech,2407.36,5,0.3,324.39
222,CA-2022-001479,2019-11-05,2019-11-11,Second Class,CU-00129,Customer_129,Corporate,United States,Seattle,Colorado,11859,West,PRD-PHO-2861,Technology,Phones,Cisco SPA303,5600.23,4,0.2,1013.71
223,CA-2019-001012,2021-05-10,2021-05-15,Standard Class,CU-00373,Customer_373,Corporate,United States,New York,Virginia,34596,East,PRD-PHO-6703,Technology,Phones,Apple iPhone,377.27,1,0.5,48.71
224,CA-2022-001450,2021-04-20,2021-04-24,Standard Class,CU-00447,Customer_447,Home Office,United States,Washington DC,Maine,64270,East,PRD-PHO-2857,Technology,Phones,Cisco SPA303,6075.03,5,0.1,678.36
